Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Returned;Person_Region
8506;US-2017-160836;9/11/2021;9/16/2021;Standard Class;CC-12475;Cindy Chapman;Consumer;United States;Houston;Texas;77070;Central;OFF-AP-10001626;Office Supplies;Appliances;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;1,556;2;0,8;-4,2012;;Kelly Williams
8507;CA-2017-166898;9/11/2021;9/13/2021;Second Class;KH-16630;Ken Heidel;Corporate;United States;Santa Ana;California;92704;West;TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;143,952;6;0,2;17,994;Yes;Anna Andreadi
8508;CA-2017-166898;9/11/2021;9/13/2021;Second Class;KH-16630;Ken Heidel;Corporate;United States;Santa Ana;California;92704;West;OFF-PA-10002262;Office Supplies;Paper;Xerox 192;19,44;3;0;9,3312;Yes;Anna Andreadi
8509;US-2017-152898;9/11/2021;9/15/2021;Standard Class;CB-12025;Cassandra Brandow;Consumer;United States;Richmond;Virginia;23223;South;OFF-AP-10000027;Office Supplies;Appliances;Hoover Commercial SteamVac;67,9;5;0;20,37;;Cassandra Brandow
8510;CA-2017-127726;9/11/2021;9/13/2021;Second Class;SS-20410;Shahid Shariari;Consumer;United States;Georgetown;Kentucky;40324;South;OFF-AP-10002578;Office Supplies;Appliances;Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote;195,68;4;0;50,8768;;Cassandra Brandow
8511;CA-2017-127726;9/11/2021;9/13/2021;Second Class;SS-20410;Shahid Shariari;Consumer;United States;Georgetown;Kentucky;40324;South;OFF-FA-10000992;Office Supplies;Fasteners;Acco Clips to Go Binder Clips, 24 Clips in Two Sizes;14,2;4;0;6,674;;Cassandra Brandow
8512;CA-2017-103611;9/12/2021;9/15/2021;First Class;JM-15535;Jessica Myrick;Consumer;United States;Los Angeles;California;90036;West;FUR-FU-10004270;Furniture;Furnishings;Eldon Image Series Desk Accessories, Burgundy;8,36;2;0;3,0096;;Anna Andreadi
8513;CA-2017-140676;9/12/2021;9/15/2021;First Class;BF-11080;Bart Folk;Consumer;United States;Baltimore;Maryland;21215;East;OFF-PA-10004082;Office Supplies;Paper;Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book;39,9;5;0;19,95;;Chuck Magee
8514;CA-2017-140676;9/12/2021;9/15/2021;First Class;BF-11080;Bart Folk;Consumer;United States;Baltimore;Maryland;21215;East;OFF-AP-10000358;Office Supplies;Appliances;Fellowes Basic Home/Office Series Surge Protectors;90,86;7;0;26,3494;;Chuck Magee
8515;CA-2017-140676;9/12/2021;9/15/2021;First Class;BF-11080;Bart Folk;Consumer;United States;Baltimore;Maryland;21215;East;OFF-PA-10004243;Office Supplies;Paper;Xerox 1939;94,85;5;0;45,528;;Chuck Magee
8516;CA-2017-108749;9/12/2021;9/15/2021;First Class;DJ-13510;Don Jones;Corporate;United States;Woonsocket;Rhode Island;2895;East;OFF-PA-10003797;Office Supplies;Paper;Xerox 209;45,36;7;0;21,7728;;Chuck Magee
8517;CA-2017-108749;9/12/2021;9/15/2021;First Class;DJ-13510;Don Jones;Corporate;United States;Woonsocket;Rhode Island;2895;East;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;45,78;3;0;22,89;;Chuck Magee
8518;US-2017-109582;9/12/2021;9/17/2021;Second Class;JM-15865;John Murray;Consumer;United States;Los Angeles;California;90036;West;OFF-PA-10004071;Office Supplies;Paper;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;166,44;3;0;79,8912;;Anna Andreadi
8519;CA-2017-139493;9/13/2021;9/19/2021;Standard Class;SG-20605;Speros Goranitis;Consumer;United States;Asheville;North Carolina;28806;South;OFF-AR-10003158;Office Supplies;Art;Fluorescent Highlighters by Dixon;15,92;5;0,2;2,786;;Cassandra Brandow
8520;CA-2017-114440;9/14/2021;9/17/2021;Second Class;TB-21520;Tracy Blumstein;Consumer;United States;Jackson;Michigan;49201;Central;OFF-PA-10004675;Office Supplies;Paper;"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""";19,05;3;0;8,763;;Kelly Williams
8521;CA-2017-147725;9/14/2021;9/14/2021;Same Day;LT-17110;Liz Thompson;Consumer;United States;Orange;New Jersey;7050;East;OFF-AR-10001725;Office Supplies;Art;Boston Home & Office Model 2000 Electric Pencil Sharpeners;70,95;3;0;18,447;;Chuck Magee
8522;US-2017-157224;9/14/2021;9/18/2021;Second Class;JB-16000;Joy Bell-;Consumer;United States;Los Angeles;California;90045;West;OFF-LA-10000121;Office Supplies;Labels;Avery 48;56,7;9;0;26,082;;Anna Andreadi
8523;CA-2017-156237;9/14/2021;9/15/2021;First Class;PS-18760;Pamela Stobb;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10000301;Office Supplies;Binders;GBC Instant Report Kit;3,882;2;0,7;-2,588;;Chuck Magee
8524;CA-2017-156237;9/14/2021;9/15/2021;First Class;PS-18760;Pamela Stobb;Consumer;United States;Philadelphia;Pennsylvania;19140;East;TEC-MA-10002930;Technology;Machines;Ricoh - Ink Collector Unit for GX3000 Series Printers;12,585;1;0,7;-18,0385;;Chuck Magee
8525;CA-2017-156237;9/14/2021;9/15/2021;First Class;PS-18760;Pamela Stobb;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-CH-10002372;Furniture;Chairs;Office Star - Ergonomically Designed Knee Chair;113,372;2;0,3;-29,1528;;Chuck Magee
8526;CA-2017-156237;9/14/2021;9/15/2021;First Class;PS-18760;Pamela Stobb;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;18,312;4;0,7;-12,208;;Chuck Magee
8527;CA-2017-156237;9/14/2021;9/15/2021;First Class;PS-18760;Pamela Stobb;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10001057;Furniture;Furnishings;Tensor Track Tree Floor Lamp;127,936;8;0,2;4,7976;;Chuck Magee
8528;CA-2017-156237;9/14/2021;9/15/2021;First Class;PS-18760;Pamela Stobb;Consumer;United States;Philadelphia;Pennsylvania;19140;East;TEC-MA-10001681;Technology;Machines;Lexmark MarkNet N8150 Wireless Print Server;241,17;2;0,7;-168,819;;Chuck Magee
8529;CA-2017-115882;9/14/2021;9/17/2021;First Class;DB-13555;Dorothy Badders;Corporate;United States;Raleigh;North Carolina;27604;South;OFF-AP-10002534;Office Supplies;Appliances;3.6 Cubic Foot Counter Height Office Refrigerator;942,784;4;0,2;94,2784;;Cassandra Brandow
8530;CA-2017-115882;9/14/2021;9/17/2021;First Class;DB-13555;Dorothy Badders;Corporate;United States;Raleigh;North Carolina;27604;South;OFF-PA-10001125;Office Supplies;Paper;Xerox 1988;74,352;3;0,2;23,235;;Cassandra Brandow
8531;CA-2017-152975;9/14/2021;9/16/2021;First Class;RB-19705;Roger Barcio;Home Office;United States;New York City;New York;10035;East;TEC-PH-10004586;Technology;Phones;Wilson SignalBoost 841262 DB PRO Amplifier Kit;1079,85;3;0;323,955;;Chuck Magee
8532;CA-2017-152975;9/14/2021;9/16/2021;First Class;RB-19705;Roger Barcio;Home Office;United States;New York City;New York;10035;East;OFF-ST-10001370;Office Supplies;Storage;Sensible Storage WireTech Storage Systems;70,98;1;0;3,549;;Chuck Magee
8533;CA-2017-152975;9/14/2021;9/16/2021;First Class;RB-19705;Roger Barcio;Home Office;United States;New York City;New York;10035;East;OFF-AR-10001988;Office Supplies;Art;Bulldog Table or Wall-Mount Pencil Sharpener;29,95;5;0;8,6855;;Chuck Magee
8534;CA-2017-152975;9/14/2021;9/16/2021;First Class;RB-19705;Roger Barcio;Home Office;United States;New York City;New York;10035;East;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;589,41;5;0,1;-6,549;;Chuck Magee
8535;CA-2017-108931;9/14/2021;9/19/2021;Standard Class;HZ-14950;Henia Zydlo;Consumer;United States;New York City;New York;10024;East;OFF-PA-10002741;Office Supplies;Paper;Xerox 1980;8,56;2;0;3,852;Yes;Chuck Magee
8536;CA-2017-108931;9/14/2021;9/19/2021;Standard Class;HZ-14950;Henia Zydlo;Consumer;United States;New York City;New York;10024;East;OFF-PA-10003845;Office Supplies;Paper;Xerox 1987;11,56;2;0;5,6644;Yes;Chuck Magee
8537;CA-2017-130302;9/14/2021;9/19/2021;Standard Class;CY-12745;Craig Yedwab;Corporate;United States;Springfield;Ohio;45503;East;TEC-AC-10002001;Technology;Accessories;Logitech Wireless Gaming Headset G930;895,944;7;0,2;190,3881;;Chuck Magee
8538;CA-2017-130043;9/15/2021;9/19/2021;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Houston;Texas;77070;Central;OFF-PA-10002230;Office Supplies;Paper;Xerox 1897;31,872;8;0,2;11,5536;;Kelly Williams
8539;CA-2017-163020;9/15/2021;9/19/2021;Standard Class;MO-17800;Meg O'Connel;Home Office;United States;New York City;New York;10009;East;FUR-FU-10000221;Furniture;Furnishings;Master Caster Door Stop, Brown;35,56;7;0;12,0904;;Chuck Magee
8540;CA-2017-132353;9/15/2021;9/17/2021;First Class;DB-13060;Dave Brooks;Consumer;United States;Chicago;Illinois;60653;Central;TEC-PH-10004536;Technology;Phones;Avaya 5420 Digital phone;323,976;3;0,2;20,2485;;Kelly Williams
8541;CA-2017-121888;9/15/2021;9/17/2021;Second Class;CL-11890;Carl Ludwig;Consumer;United States;Everett;Massachusetts;2149;East;TEC-PH-10000439;Technology;Phones;GE DSL Phone Line Filter;39,99;1;0;11,5971;;Chuck Magee
8542;CA-2017-121888;9/15/2021;9/17/2021;Second Class;CL-11890;Carl Ludwig;Consumer;United States;Everett;Massachusetts;2149;East;OFF-AR-10003478;Office Supplies;Art;Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack;16,28;2;0;6,512;;Chuck Magee
8543;CA-2017-121888;9/15/2021;9/17/2021;Second Class;CL-11890;Carl Ludwig;Consumer;United States;Everett;Massachusetts;2149;East;FUR-BO-10002545;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;782,94;3;0;203,5644;;Chuck Magee
8544;CA-2017-121888;9/15/2021;9/17/2021;Second Class;CL-11890;Carl Ludwig;Consumer;United States;Everett;Massachusetts;2149;East;OFF-BI-10001765;Office Supplies;Binders;Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges;242,48;7;0;116,3904;;Chuck Magee
8545;US-2017-163300;9/15/2021;9/21/2021;Standard Class;ES-14020;Erica Smith;Consumer;United States;Los Angeles;California;90049;West;OFF-BI-10004390;Office Supplies;Binders;GBC DocuBind 200 Manual Binding Machine;2357,488;7;0,2;884,058;;Anna Andreadi
8546;US-2017-163300;9/15/2021;9/21/2021;Standard Class;ES-14020;Erica Smith;Consumer;United States;Los Angeles;California;90049;West;TEC-PH-10001700;Technology;Phones;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;369,544;7;0,2;32,3351;;Anna Andreadi
8547;US-2017-163300;9/15/2021;9/21/2021;Standard Class;ES-14020;Erica Smith;Consumer;United States;Los Angeles;California;90049;West;FUR-CH-10003396;Furniture;Chairs;Global Deluxe Steno Chair;184,752;3;0,2;-20,7846;;Anna Andreadi
8548;CA-2017-145737;9/15/2021;9/20/2021;Standard Class;AB-10165;Alan Barnes;Consumer;United States;Lebanon;Tennessee;37087;South;OFF-PA-10001033;Office Supplies;Paper;Xerox 1893;163,96;5;0,2;59,4355;;Cassandra Brandow
8549;US-2017-116652;9/15/2021;9/19/2021;Standard Class;RD-19480;Rick Duston;Consumer;United States;San Francisco;California;94122;West;FUR-CH-10002961;Furniture;Chairs;Leather Task Chair, Black;218,352;3;0,2;0;;Anna Andreadi
8550;US-2017-116652;9/15/2021;9/19/2021;Standard Class;RD-19480;Rick Duston;Consumer;United States;San Francisco;California;94122;West;FUR-FU-10001488;Furniture;Furnishings;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";529,9;5;0;105,98;;Anna Andreadi
8551;US-2017-116652;9/15/2021;9/19/2021;Standard Class;RD-19480;Rick Duston;Consumer;United States;San Francisco;California;94122;West;OFF-AR-10001915;Office Supplies;Art;Peel-Off China Markers;99,3;10;0;41,706;;Anna Andreadi
8552;US-2017-116652;9/15/2021;9/19/2021;Standard Class;RD-19480;Rick Duston;Consumer;United States;San Francisco;California;94122;West;OFF-AP-10001205;Office Supplies;Appliances;Belkin 5 Outlet SurgeMaster Power Centers;108,96;2;0;30,5088;;Anna Andreadi
8553;US-2017-116652;9/15/2021;9/19/2021;Standard Class;RD-19480;Rick Duston;Consumer;United States;San Francisco;California;94122;West;OFF-BI-10004528;Office Supplies;Binders;Cardinal Poly Pocket Divider Pockets for Ring Binders;2,688;1;0,2;0,84;;Anna Andreadi
8554;CA-2017-124205;9/15/2021;9/19/2021;Standard Class;TC-21145;Theresa Coyne;Corporate;United States;Lakewood;New Jersey;8701;East;FUR-FU-10002445;Furniture;Furnishings;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;47,4;5;0;18,96;;Chuck Magee
8555;CA-2017-124205;9/15/2021;9/19/2021;Standard Class;TC-21145;Theresa Coyne;Corporate;United States;Lakewood;New Jersey;8701;East;FUR-CH-10003606;Furniture;Chairs;SAFCO Folding Chair Trolley;512,96;4;0;143,6288;;Chuck Magee
8556;CA-2017-124205;9/15/2021;9/19/2021;Standard Class;TC-21145;Theresa Coyne;Corporate;United States;Lakewood;New Jersey;8701;East;TEC-PH-10002115;Technology;Phones;Plantronics 81402;395,94;6;0;102,9444;;Chuck Magee
8557;CA-2017-124205;9/15/2021;9/19/2021;Standard Class;TC-21145;Theresa Coyne;Corporate;United States;Lakewood;New Jersey;8701;East;OFF-ST-10000934;Office Supplies;Storage;"Contico 72""H Heavy-Duty Storage System";81,96;2;0;0;;Chuck Magee
8558;CA-2017-146185;9/15/2021;9/19/2021;Standard Class;CC-12145;Charles Crestani;Consumer;United States;Houston;Texas;77095;Central;OFF-AR-10002987;Office Supplies;Art;Prismacolor Color Pencil Set;31,744;2;0,2;8,3328;;Kelly Williams
8559;CA-2017-134418;9/15/2021;9/20/2021;Standard Class;GM-14500;Gene McClure;Consumer;United States;Seattle;Washington;98103;West;OFF-AR-10004441;Office Supplies;Art;BIC Brite Liner Highlighters;12,42;3;0;5,2164;;Anna Andreadi
8560;CA-2017-139822;9/15/2021;9/21/2021;Standard Class;Dp-13240;Dean percer;Home Office;United States;Waterbury;Connecticut;6708;East;OFF-ST-10000943;Office Supplies;Storage;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;38,62;2;0;10,8136;;Chuck Magee
8561;CA-2017-139822;9/15/2021;9/21/2021;Standard Class;Dp-13240;Dean percer;Home Office;United States;Waterbury;Connecticut;6708;East;TEC-AC-10001090;Technology;Accessories;Micro Innovations Wireless Classic Keyboard with Mouse;59,98;2;0;10,7964;;Chuck Magee
8562;CA-2017-165008;9/15/2021;9/17/2021;Second Class;DO-13645;Doug O'Connell;Consumer;United States;Salt Lake City;Utah;84106;West;OFF-BI-10002794;Office Supplies;Binders;"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets";295,056;9;0,2;106,9578;Yes;Anna Andreadi
8563;CA-2017-127096;9/15/2021;9/17/2021;Second Class;CS-12400;Christopher Schild;Home Office;United States;San Francisco;California;94109;West;FUR-TA-10003473;Furniture;Tables;Bretford Rectangular Conference Table Tops;300,904;1;0,2;11,2839;;Anna Andreadi
8564;CA-2017-118136;9/16/2021;9/17/2021;First Class;BB-10990;Barry Blumstein;Corporate;United States;Inglewood;California;90301;West;OFF-PA-10002615;Office Supplies;Paper;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";8,82;2;0;4,0572;;Anna Andreadi
8565;CA-2017-118136;9/16/2021;9/17/2021;First Class;BB-10990;Barry Blumstein;Corporate;United States;Inglewood;California;90301;West;OFF-AR-10001427;Office Supplies;Art;Newell 330;5,98;1;0;1,5548;;Anna Andreadi
8566;CA-2017-144113;9/16/2021;9/20/2021;Standard Class;JF-15355;Jay Fein;Consumer;United States;Austin;Texas;78745;Central;OFF-EN-10001141;Office Supplies;Envelopes;"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""";17,568;2;0,2;6,3684;;Kelly Williams
8567;CA-2017-144113;9/16/2021;9/20/2021;Standard Class;JF-15355;Jay Fein;Consumer;United States;Austin;Texas;78745;Central;TEC-PH-10002170;Technology;Phones;ClearSounds CSC500 Amplified Spirit Phone Corded phone;55,992;1;0,2;5,5992;;Kelly Williams
8568;CA-2017-134173;9/16/2021;9/21/2021;Standard Class;AB-10060;Adam Bellavance;Home Office;United States;Philadelphia;Pennsylvania;19143;East;OFF-PA-10004355;Office Supplies;Paper;Xerox 231;20,736;4;0,2;7,2576;;Chuck Magee
8569;CA-2017-136448;9/16/2021;9/18/2021;First Class;AS-10090;Adam Shillingsburg;Consumer;United States;Philadelphia;Pennsylvania;19143;East;TEC-AC-10001109;Technology;Accessories;Logitech Trackman Marble Mouse;71,976;3;0,2;19,7934;;Chuck Magee
8570;CA-2017-136448;9/16/2021;9/18/2021;First Class;AS-10090;Adam Shillingsburg;Consumer;United States;Philadelphia;Pennsylvania;19143;East;FUR-FU-10003832;Furniture;Furnishings;Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;22,512;3;0,2;2,2512;;Chuck Magee
8571;CA-2017-136448;9/16/2021;9/18/2021;First Class;AS-10090;Adam Shillingsburg;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-BI-10002393;Office Supplies;Binders;Binder Posts;3,444;2;0,7;-2,7552;;Chuck Magee
8572;CA-2017-136448;9/16/2021;9/18/2021;First Class;AS-10090;Adam Shillingsburg;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;538,194;2;0,7;-412,6154;;Chuck Magee
8573;CA-2017-136448;9/16/2021;9/18/2021;First Class;AS-10090;Adam Shillingsburg;Consumer;United States;Philadelphia;Pennsylvania;19143;East;TEC-AC-10003628;Technology;Accessories;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;47,984;2;0,2;14,3952;;Chuck Magee
8574;CA-2017-112984;9/16/2021;9/18/2021;Second Class;EH-14185;Evan Henry;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-PA-10003657;Office Supplies;Paper;Xerox 1927;20,544;6;0,2;6,42;;Chuck Magee
8575;CA-2017-130715;9/16/2021;9/20/2021;Standard Class;CY-12745;Craig Yedwab;Corporate;United States;San Francisco;California;94110;West;OFF-FA-10000621;Office Supplies;Fasteners;OIC Colored Binder Clips, Assorted Sizes;17,9;5;0;8,771;;Anna Andreadi
8576;CA-2017-141446;9/16/2021;9/18/2021;Second Class;CL-12700;Craig Leslie;Home Office;United States;Florence;Kentucky;41042;South;TEC-AC-10002305;Technology;Accessories;KeyTronic E03601U1 - Keyboard - Beige;18;1;0;3,24;;Cassandra Brandow
8577;CA-2017-137470;9/17/2021;9/17/2021;Same Day;TP-21415;Tom Prescott;Consumer;United States;Seattle;Washington;98115;West;OFF-PA-10002001;Office Supplies;Paper;Xerox 1984;12,96;2;0;6,3504;;Anna Andreadi
8578;CA-2017-157931;9/17/2021;9/22/2021;Second Class;MO-17800;Meg O'Connel;Home Office;United States;Roswell;Georgia;30076;South;FUR-CH-10000785;Furniture;Chairs;Global Ergonomic Managers Chair;723,92;4;0;188,2192;;Cassandra Brandow
8579;CA-2017-157931;9/17/2021;9/22/2021;Second Class;MO-17800;Meg O'Connel;Home Office;United States;Roswell;Georgia;30076;South;OFF-PA-10000474;Office Supplies;Paper;Easy-staple paper;106,32;3;0;49,9704;;Cassandra Brandow
8580;CA-2017-112515;9/17/2021;9/21/2021;Second Class;AS-10225;Alan Schoenberger;Corporate;United States;Provo;Utah;84604;West;OFF-BI-10000829;Office Supplies;Binders;Avery Non-Stick Binders;10,776;3;0,2;3,5022;;Anna Andreadi
8581;CA-2017-112515;9/17/2021;9/21/2021;Second Class;AS-10225;Alan Schoenberger;Corporate;United States;Provo;Utah;84604;West;OFF-BI-10003712;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue";11,784;3;0,2;4,2717;;Anna Andreadi
8582;CA-2017-112515;9/17/2021;9/21/2021;Second Class;AS-10225;Alan Schoenberger;Corporate;United States;Provo;Utah;84604;West;OFF-PA-10000062;Office Supplies;Paper;Green Bar Computer Printout Paper;164,88;3;0;80,7912;;Anna Andreadi
8583;CA-2017-112515;9/17/2021;9/21/2021;Second Class;AS-10225;Alan Schoenberger;Corporate;United States;Provo;Utah;84604;West;FUR-BO-10003404;Furniture;Bookcases;Global Adaptabilites Bookcase, Cherry/Storm Gray Finish;1292,94;3;0;77,5764;;Anna Andreadi
8584;CA-2017-112515;9/17/2021;9/21/2021;Second Class;AS-10225;Alan Schoenberger;Corporate;United States;Provo;Utah;84604;West;OFF-BI-10004233;Office Supplies;Binders;"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";25,584;2;0,2;8,9544;;Anna Andreadi
8585;CA-2017-112515;9/17/2021;9/21/2021;Second Class;AS-10225;Alan Schoenberger;Corporate;United States;Provo;Utah;84604;West;OFF-ST-10001272;Office Supplies;Storage;Mini 13-1/2 Capacity Data Binder Rack, Pearl;261,74;2;0;65,435;;Anna Andreadi
8586;CA-2017-112515;9/17/2021;9/21/2021;Second Class;AS-10225;Alan Schoenberger;Corporate;United States;Provo;Utah;84604;West;OFF-LA-10001175;Office Supplies;Labels;Avery 514;14,4;5;0;7,056;;Anna Andreadi
8587;CA-2017-105669;9/17/2021;9/22/2021;Second Class;SJ-20125;Sanjit Jacobs;Home Office;United States;Houston;Texas;77036;Central;OFF-AR-10000390;Office Supplies;Art;Newell Chalk Holder;9,912;3;0,2;3,2214;;Kelly Williams
8588;CA-2017-105669;9/17/2021;9/22/2021;Second Class;SJ-20125;Sanjit Jacobs;Home Office;United States;Houston;Texas;77036;Central;FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;318,43;5;0,3;-77,333;;Kelly Williams
